ACCNUM,YEAR,HOUR,ROAD_CLASS,District,WardNum,ACCLOC,TRAFFCTL,VISIBILITY,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,DRIVACT,DRIVCOND,PEDACT,PEDCOND,geometry
6000019763,2016,15,Collector,North York,16,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,35 to 39,None,,Driving Properly,Normal,,,"-79.3287, 43.762789"
6000019763,2016,15,Collector,North York,16,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,20 to 24,None,,,,,,"-79.3287, 43.762789"
6000019763,2016,15,Collector,North York,16,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,10 to 14,None,,,,,,"-79.3287, 43.762789"
6000019763,2016,15,Collector,North York,16,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,10 to 14,Major,,,,,,"-79.3287, 43.762789"
6000094182,2016,15,Minor Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,"-79.430805, 43.674311"
6000094182,2016,15,Minor Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,Major,,,,Running onto Roadway,Normal,"-79.430805, 43.674311"
6000970728,2016,15,Minor Arterial,Scarborough,21,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,None,,Driving Properly,Normal,,,"-79.303851, 43.741286"
6000970728,2016,15,Minor Arterial,Scarborough,21,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,Running onto Roadway,Inattentive,"-79.303851, 43.741286"
7000831003,2017,15,Major Arterial,Toronto and East York,14,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Improper Passing,Inattentive,,,"-79.34827, 43.678198"
7000831003,2017,15,Major Arterial,Toronto and East York,14,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,20 to 24,Major,,,,,,"-79.34827, 43.678198"
7000863403,2017,15,Local,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,5 to 9,Major,,,,Crossing without right of way,Inattentive,"-79.488353, 43.671309"
7000863403,2017,15,Local,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Driving Properly,Normal,,,"-79.488353, 43.671309"
7000607486,2017,15,Major Arterial,Toronto and East York,11,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,75 to 79,Major,,,,Crossing with right of way,Normal,"-79.406795, 43.654212"
7000607486,2017,15,Major Arterial,Toronto and East York,11,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,40 to 44,None,,,,,,"-79.406795, 43.654212"
7000607486,2017,15,Major Arterial,Toronto and East York,11,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Failed to Yield Right of Way,Inattentive,,,"-79.406795, 43.654212"
7000680975,2017,15,Major Arterial,North York,6,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,None,,Failed to Yield Right of Way,Inattentive,,,"-79.438442, 43.755385"
7000680975,2017,15,Major Arterial,North York,6,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,Major,,,,,,"-79.438442, 43.755385"
7000701050,2017,15,Collector,Scarborough,25,Intersection Related,No Control,Clear,Dry,Fatal,Pedestrian Collisions,5 to 9,Fatal,19,,,Running onto Roadway,Inattentive,"-79.17908, 43.793753"
7000701050,2017,15,Collector,Scarborough,25,Intersection Related,No Control,Clear,Dry,Fatal,Pedestrian Collisions,50 to 54,None,,Driving Properly,Inattentive,,,"-79.17908, 43.793753"
7000786056,2017,15,Major Arterial,Scarborough,23,At Intersection,Traffic Controller,Rain,Wet,Non-Fatal Injury,Turning Movement,40 to 44,None,,Improper Turn,Normal,,,"-79.234897, 43.794589"
7000786056,2017,15,Major Arterial,Scarborough,23,At Intersection,Traffic Controller,Rain,Wet,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Driving Properly,Normal,,,"-79.234897, 43.794589"
7000786056,2017,15,Major Arterial,Scarborough,23,At Intersection,Traffic Controller,Rain,Wet,Non-Fatal Injury,Turning Movement,20 to 24,None,,,,,,"-79.234897, 43.794589"
6001911246,2016,15,Major Arterial,North York,6,Non Intersection,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,60 to 64,None,,Driving Properly,Normal,,,"-79.49377, 43.78168"
6001911246,2016,15,Major Arterial,North York,6,Non Intersection,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,Running onto Roadway,Inattentive,"-79.49377, 43.78168"
6001911469,2016,15,Collector,Toronto and East York,14,Overpass or Bridge,No Control,Rain,Wet,Fatal,SMV Other,50 to 54,Fatal,66,Lost control,Unknown,,,"-79.349178, 43.641406"
6001956297,2016,15,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,None,,Improper Turn,Inattentive,,,"-79.369525, 43.668101"
6001956297,2016,15,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,25 to 29,Major,,,,,,"-79.369525, 43.668101"
7001621842,2017,15,Major Arterial,Scarborough,,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Major,,,,,,"-79.252017, 43.735778"
7001621842,2017,15,Major Arterial,Scarborough,,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,60 to 64,None,,Driving Properly,Normal,,,"-79.252017, 43.735778"
7001621842,2017,15,Major Arterial,Scarborough,,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,30 to 34,Major,,Failed to Yield Right of Way,Normal,,,"-79.252017, 43.735778"
7001628368,2017,15,Major Arterial,North York,15,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,35 to 39,None,,Failed to Yield Right of Way,Inattentive,,,"-79.373752, 43.701991"
7001628368,2017,15,Major Arterial,North York,15,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,Major,,,,,,"-79.373752, 43.701991"
7001748240,2017,15,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,60 to 64,None,,Driving Properly,Normal,,,"-79.575847, 43.642485"
7001748240,2017,15,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Major,,Disobeyed Traffic Control,Normal,,,"-79.575847, 43.642485"
6002081357,2016,15,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,55 to 59,None,,Driving Properly,Normal,,,"-79.598361, 43.65576"
6002081357,2016,15,Major Arterial,Etobicoke York,2,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Driving Properly,Normal,,,"-79.598361, 43.65576"
6002164193,2016,15,Major Arterial,Toronto and East York,11,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Failed to Yield Right of Way,Inattentive,,,"-79.409953, 43.665316"
6002164193,2016,15,Major Arterial,Toronto and East York,11,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,Major,,,,,,"-79.409953, 43.665316"
6002195471,2016,15,Major Arterial,Etobicoke York,5,Non Intersection,No Control,Snow,Loose Snow,Non-Fatal Injury,SMV Other,75 to 79,Major,,Lost control,Normal,,,"-79.491756, 43.703303"
6002195471,2016,15,Major Arterial,Etobicoke York,5,Non Intersection,No Control,Snow,Loose Snow,Non-Fatal Injury,SMV Other,35 to 39,None,,,,,,"-79.491756, 43.703303"
7000244602,2017,15,Minor Arterial,North York,16,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Failed to Yield Right of Way,Inattentive,,,"-79.341464, 43.732337"
7000963426,2017,15,Minor Arterial,Scarborough,25,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,15 to 19,Major,,,,,,"-79.183223, 43.787841"
7000963426,2017,15,Minor Arterial,Scarborough,25,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,35 to 39,None,,Driving Properly,Unknown,,,"-79.183223, 43.787841"
7000970282,2017,15,Minor Arterial,Toronto and East York,14,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Driving Properly,Normal,,,"-79.355136, 43.66474"
7000970282,2017,15,Minor Arterial,Toronto and East York,14,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,Major,,,,"Crossing, no Traffic Control",Normal,"-79.355136, 43.66474"
7000244602,2017,15,Minor Arterial,North York,16,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,Major,,,,On Sidewalk or Shoulder,Normal,"-79.341464, 43.732337"
7001025478,2017,15,Major Arterial,Toronto and East York,,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,Major,,,,,,"-79.323482, 43.683394"
7001025478,2017,15,Major Arterial,Toronto and East York,,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,None,,Driving Properly,Normal,,,"-79.323482, 43.683394"
7001052622,2017,15,Major Arterial,Etobicoke York,2,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,20 to 24,Major,,Other,Inattentive,,,"-79.548938, 43.648734"
7001052622,2017,15,Major Arterial,Etobicoke York,2,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,60 to 64,None,,Driving Properly,Normal,,,"-79.548938, 43.648734"
7001052622,2017,15,Major Arterial,Etobicoke York,2,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,70 to 74,None,,,,,,"-79.548938, 43.648734"
7001074054,2017,15,Major Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,None,,Following too Close,Inattentive,,,"-79.449458, 43.693637"
7001074054,2017,15,Major Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Rear End,40 to 44,Major,,Driving Properly,Normal,,,"-79.449458, 43.693637"
7001074054,2017,15,Major Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Rear End,15 to 19,Minor,,,,,,"-79.449458, 43.693637"
7001094601,2017,15,Major Arterial,Scarborough,24,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Improper Turn,Inattentive,,,"-79.233852, 43.781672"
7001094601,2017,15,Major Arterial,Scarborough,24,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,55 to 59,None,,Driving Properly,Normal,,,"-79.233852, 43.781672"
7001094601,2017,15,Major Arterial,Scarborough,24,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,None,,,,,,"-79.233852, 43.781672"
7001101719,2017,15,Major Arterial,Toronto and East York,10,Laneway,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,"-79.387454, 43.650595"
7001101719,2017,15,Major Arterial,Toronto and East York,10,Laneway,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,Major,,,,Other,Other,"-79.387454, 43.650595"
7001122471,2017,15,Collector,Toronto and East York,11,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Driving Properly,Inattentive,,,"-79.389255, 43.671492"
7001122471,2017,15,Collector,Toronto and East York,11,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,10 to 14,None,,,,,,"-79.389255, 43.671492"
7001122471,2017,15,Collector,Toronto and East York,11,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,85 to 89,Major,,,,"Crossing, no Traffic Control",Inattentive,"-79.389255, 43.671492"
7001209887,2017,15,Major Arterial,Toronto and East York,19,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,None,,Failed to Yield Right of Way,Inattentive,,,"-79.302562, 43.687918"
7001209887,2017,15,Major Arterial,Toronto and East York,19,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,Major,,,,,,"-79.302562, 43.687918"
7001289449,2017,15,Major Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Rear End,70 to 74,Fatal,31,Driving Properly,Unknown,,,"-79.484439, 43.64926"
7001289449,2017,15,Major Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Rear End,40 to 44,None,,Other,Normal,,,"-79.484439, 43.64926"
7001296811,2017,15,Minor Arterial,Toronto and East York,12,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,None,,Driving Properly,Normal,,,"-79.407451, 43.675795"
7001296811,2017,15,Minor Arterial,Toronto and East York,12,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,10 to 14,Major,,Improper Turn,Normal,,,"-79.407451, 43.675795"
7001349582,2017,15,Major Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Other,65 to 69,Major,,,,,,"-79.379222, 43.652369"
7001349582,2017,15,Major Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Other,40 to 44,None,,Driving Properly,Normal,,,"-79.379222, 43.652369"
7000274781,2017,15,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,"-79.415538, 43.779696"
7000274781,2017,15,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,50 to 54,Major,,,,Crossing without right of way,Inattentive,"-79.415538, 43.779696"
7000416403,2017,15,Major Arterial,Toronto and East York,4,Intersection Related,No Control,Clear,Dry,Fatal,Approaching,30 to 34,None,,Improper Passing,Unknown,,,"-79.471744, 43.652056"
7000416403,2017,15,Major Arterial,Toronto and East York,4,Intersection Related,No Control,Clear,Dry,Fatal,Approaching,80 to 84,None,,Driving Properly,Normal,,,"-79.471744, 43.652056"
7000416403,2017,15,Major Arterial,Toronto and East York,4,Intersection Related,No Control,Clear,Dry,Fatal,Approaching,35 to 39,Fatal,10,,,,,"-79.471744, 43.652056"
7000416403,2017,15,Major Arterial,Toronto and East York,4,Intersection Related,No Control,Clear,Dry,Fatal,Approaching,20 to 24,None,,Driving Properly,Normal,,,"-79.471744, 43.652056"
7000416403,2017,15,Major Arterial,Toronto and East York,4,Intersection Related,No Control,Clear,Dry,Fatal,Approaching,35 to 39,None,,,,,,"-79.471744, 43.652056"
7001526213,2017,15,Minor Arterial,Scarborough,25,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Rear End,35 to 39,Major,,Following too Close,Inattentive,,,"-79.22684, 43.842215"
7001526213,2017,15,Minor Arterial,Scarborough,25,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Rear End,40 to 44,None,,Driving Properly,Normal,,,"-79.22684, 43.842215"
7001831033,2017,15,Minor Arterial,North York,6,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,35 to 39,Major,,Lost control,Inattentive,,,"-79.452129, 43.735114"
8000443959,2018,15,Minor Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,40 to 44,Major,,,,"Crossing, no Traffic Control",Inattentive,"-79.319698, 43.673869"
8000443959,2018,15,Minor Arterial,Toronto and East York,,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,"-79.319698, 43.673869"
8001058392,2018,15,Major Arterial,North York,8,Intersection Related,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,25 to 29,None,,Disobeyed Traffic Control,Unknown,,,"-79.452075, 43.702281"
8001058392,2018,15,Major Arterial,North York,8,Intersection Related,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,50 to 54,Fatal,31,,,Crossing with right of way,,"-79.452075, 43.702281"
8001058650,2018,15,Local,Toronto and East York,9,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,80 to 84,None,,Improper Turn,Normal,,,"-79.455867, 43.681311"
8001058650,2018,15,Local,Toronto and East York,9,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,85 to 89,Major,,,,Crossing with right of way,Normal,"-79.455867, 43.681311"
8001095116,2018,15,Major Arterial,North York,15,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,20 to 24,Major,,,,,,"-79.361781, 43.706046"
8001095116,2018,15,Major Arterial,North York,15,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,20 to 24,None,,Driving Properly,Normal,,,"-79.361781, 43.706046"
8001122394,2018,15,Major Arterial,Scarborough,24,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,,,,,"-79.205592, 43.763976"
8001122394,2018,15,Major Arterial,Scarborough,24,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,Major,,,,On Sidewalk or Shoulder,Normal,"-79.205592, 43.763976"
8001122394,2018,15,Major Arterial,Scarborough,24,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,Failed to Yield Right of Way,Inattentive,,,"-79.205592, 43.763976"
8001122394,2018,15,Major Arterial,Scarborough,24,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,None,,Driving Properly,Normal,,,"-79.205592, 43.763976"
8001512528,2018,15,Major Arterial,North York,,Intersection Related,Stop Sign,Clear,Dry,Fatal,Turning Movement,85 to 89,Fatal,43,Improper Turn,Inattentive,,,"-79.350383, 43.718589"
8001512528,2018,15,Major Arterial,North York,,Intersection Related,Stop Sign,Clear,Dry,Fatal,Turning Movement,25 to 29,None,,Driving Properly,Normal,,,"-79.350383, 43.718589"
8000877104,2018,15,Major Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Cyclist Collisions,25 to 29,None,,Disobeyed Traffic Control,Inattentive,,,"-79.458881, 43.637709"
8000877104,2018,15,Major Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Cyclist Collisions,35 to 39,Fatal,30,,,,,"-79.458881, 43.637709"
8000903951,2018,15,Local,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Driving Properly,Normal,,,"-79.49023, 43.615843"
8000903951,2018,15,Local,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,,,,,"-79.49023, 43.615843"
8000903951,2018,15,Local,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,,,,,"-79.49023, 43.615843"
8000903951,2018,15,Local,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,5 to 9,Major,,,,Coming From Behind Parked Vehicle,Normal,"-79.49023, 43.615843"
8000922403,2018,15,Minor Arterial,Toronto and East York,4,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,None,,,,,,"-79.453182, 43.658751"
8000922403,2018,15,Minor Arterial,Toronto and East York,4,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,None,,Driving Properly,Normal,,,"-79.453182, 43.658751"
8000922403,2018,15,Minor Arterial,Toronto and East York,4,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,Major,,,,,,"-79.453182, 43.658751"
8001512528,2018,15,Major Arterial,North York,,Intersection Related,Stop Sign,Clear,Dry,Fatal,Turning Movement,unknown,None,,,,,,"-79.350383, 43.718589"
